Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
P0AES4	P22333	gyrA	add	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AES4	P39308	gyrA	yjfZ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AES4	P68187	gyrA	malK	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AES6	P0AES6	gyrB	gyrB	10734094:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AES6	P0CE47	gyrB	tufA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AES6	P20083	gyrB	parE	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AES6	P30745	gyrB	moaA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AES6	P30750	gyrB	metN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AES6	P36979	gyrB	rlmN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AES6	P39404	gyrB	bglJ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AES6	P42184	gyrB	prsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AET8	P0AET8	hdhA	hdhA	14973045:0655:LC:binary|8672472:0114:LC:binary	562	True
P0AEU7	P0AEU7	skp	skp	15101556:0071:LC:binary|15361861:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|24077225:0071:LC:binary	562	True
P0AEU7	P0AG24	skp	spoT	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AEU7	P0AG48	skp	rplU	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AEU7	P21499	skp	rnr	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AEU7	P36979	skp	rlmN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AEU7	P60624	skp	rplX	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AEU7	P60906	skp	hisS	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AEU7	P61175	skp	rplV	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AEU7	P62399	skp	rplE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AEV9	P0AEV9	hycI	hycI	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AEV9	P0AFG8	hycI	aceE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AEV9	Q47149	hycI	yafQ	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AEW1	P60785	hyfE	lepA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AEW4	P31443	cpdA	yidF	24561554:0397:HT:binary	562	True
P0AEW4	P68646	cpdA	fixX	24561554:0397:HT:binary	562	True
P0AEW6	P0AEW6	gsk	gsk	24561554:0397:HT:binary	562	True
P0AEW6	P75767	gsk	ybhK	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex|24561554:0096:HT:binary|24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P0AEX9	P0AEX9	malE	malE	11790091:0114:LC:binary|12589748:0114:LC:binary|12592028:0114:LC:binary|18394994:0055:LC:binary|7853407:0114:LC:binary	562	True
P0AEY3	P0AEY3	mazG	mazG	12218018:0071:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AEY8	P0AGG4	mdfA	trxC	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AEZ1	P0AEZ1	metF	metF	10201405:0114:LC:binary|16114881:0114:LC:binary|9922232:0071:LC:binary	562	True
P0AEZ3	P10408	minD	secA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AEZ3	P18196	minD	minC	10611296:0018:LC:binary|10869074:0018:LC:binary|12003935:0018:LC:binary|12519187:0018:LC:binary|12897015:0018:LC:binary|15090526:0018:LC:binary|15458408:0018:LC:binary|17242352:0018:LC:binary|19415799:0027:LC:binary|24561554:0397:HT:binary|25497011:0028:LC:binary|25497011:0040:LC:binary|25497011:0067:LC:binary	562	True
P0AEZ3	P37003	minD	ybfG	24561554:0397:HT:binary	562	True
P0AEZ3	P52102	minD	yfhL	24561554:0397:HT:binary	562	True
P0AEZ3	P77515	minD	stfQ	24561554:0397:HT:binary	562	True
P0AEZ9	P0AEZ9	moaB	moaB	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AF03	P0AF03	mog	mog	10636880:0028:LC:binary|10636880:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AF10	Q46953	mtlR	ypjF	24561554:0397:HT:binary	562	True
P0AF12	P0AF12	mtnN	mtnN	11591349:0071:LC:binary|11591349:0114:LC:binary|12496243:0114:LC:binary|15746096:0114:LC:binary|16109423:0114:LC:binary	562	True
P0AF18	P0AF18	nagA	nagA	16630633:0114:LC:binary|9143339:0028:LC:binary|9143339:0071:LC:binary	562	True
P0AF26	P0AF26	narJ	narJ	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AF26	P11349	narJ	narH	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AF26	P15034	narJ	pepP	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF26	P19318	narJ	narY	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF28	P0AF28	narL	narL	12352954:0114:LC:binary|16262254:0114:LC:binary|26635367:0369:LC:binary|9521685:0114:LC:binary	562	True
P0AF28	P27896	narL	narQ	24561554:0397:HT:binary|8051011:0415:LC:binary	562	True
P0AF52	P14294	ghxP	topB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF59	P75824	yjdI	hcr	24561554:0397:HT:binary	562	True
P0AF67	P0AF67	tsaE	tsaE	15690043:0007:LC:binary|15690043:0676:HT:co-complex|19376873:0018:LC:binary	562	True
P0AF67	P0AG67	tsaE	rpsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF67	P25665	tsaE	metE	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF67	P31806	tsaE	nnr	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AF67	P63177	tsaE	rlmB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF67	P69910	tsaE	gadB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF67	P76256	tsaE	tsaB	19376873:0018:LC:binary|24561554:0397:HT:binary	562	True
P0AF76	P0AF76	yjfI	yjfI	24561554:0397:HT:binary	562	True
P0AF76	P21645	yjfI	lpxD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF76	P39220	yjfI	yabP	24561554:0397:HT:binary	562	True
P0AF76	P76148	yjfI	yneG	24561554:0397:HT:binary	562	True
P0AF76	Q46953	yjfI	ypjF	24561554:0397:HT:binary	562	True
P0AF82	P68646	yjfN	fixX	24561554:0397:HT:binary	562	True
P0AF82	P69741	yjfN	hybO	24561554:0397:HT:binary	562	True
P0AF82	P76344	yjfN	zinT	24561554:0397:HT:binary	562	True
P0AF82	P76500	yjfN	yfcQ	24561554:0397:HT:binary	562	True
P0AF90	P0AF90	rraB	rraB	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AF90	P0AFB5	rraB	glnL	24561554:0397:HT:binary	562	True
P0AF90	P33224	rraB	aidB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF90	P37773	rraB	mpl	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF90	P45539	rraB	frlA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF90	P60560	rraB	guaC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AF90	P77247	rraB	hxpB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AF93	P0AF93	ridA	ridA	10595546:0114:LC:binary	562	True
P0AFB1	P0AFB1	nlpI	nlpI	15634341:0114:LC:binary	562	True
P0AFB5	P0AFB5	glnL	glnL	12838411:0018:LC:binary|15150219:0018:LC:binary|24561554:0397:HT:binary	562	True
P0AFB5	P0AFB8	glnL	glnG	12838411:0018:LC:binary|15522865:0004:LC:co-complex|24561554:0397:HT:binary	562	True
P0AFB5	P27249	glnL	glnD	24561554:0397:HT:binary	562	True
P0AFB5	P69680	glnL	amtB	24561554:0397:HT:binary	562	True
P0AFC0	P0AFG8	nudB	aceE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFD1	P0AFD1	nuoE	nuoE	24561554:0397:HT:binary	562	True
P0AFD1	P0AFI5	nuoE	pbpG	24561554:0397:HT:binary	562	True
P0AFD1	P28630	nuoE	holA	24561554:0397:HT:binary	562	True
P0AFD1	P33602	nuoE	nuoG	16606699:0096:LC:binary|19402753:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0AFD1	P75824	nuoE	hcr	24561554:0397:HT:binary	562	True
P0AFD6	P32053	nuoI	intA	15690043:0096:LC:binary|19402753:0676:HT:co-complex	562	True
P0AFF6	P0AFF6	nusA	nusA	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P0AFG8	nusA	aceE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P0AG82	nusA	pstS	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P0AGB3	nusA	rpoH	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P0CE47	nusA	tufA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P42184	nusA	prsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P60240	nusA	rapA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFF6	P60422	nusA	rplB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary|19402753:0676:HT:co-complex	562	True
P0AFF6	P60438	nusA	rplC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P60624	nusA	rplX	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P60723	nusA	rplD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	P61175	nusA	rplV	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFF6	Q47319	nusA	tapT	24561554:0397:HT:binary	562	True
P0AFG0	P0AFG0	nusG	nusG	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P0AG30	nusG	rho	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary|21673658:0096:LC:binary|24561554:0397:HT:binary|8422985:0004:LC:co-complex	562	True
P0AFG0	P0AG59	nusG	rpsN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG0	P10408	nusG	secA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P17952	nusG	murC	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P22634	nusG	murI	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P23830	nusG	pssA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG0	P31120	nusG	glmM	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P37678	nusG	sgbH	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P39351	nusG	yjgZ	24561554:0397:HT:binary	562	True
P0AFG0	P39363	nusG	sgcA	24561554:0397:HT:binary	562	True
P0AFG0	P42184	nusG	prsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P60240	nusG	rapA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P0AFG0	P60422	nusG	rplB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG0	P60723	nusG	rplD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG0	P61175	nusG	rplV	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P62399	nusG	rplE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P75830	nusG	macA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG0	P77338	nusG	mscK	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG0	P77398	nusG	arnA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG3	P0AFG3	sucA	sucA	15690043:0007:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary|3542993:0040:LC:binary	562	True
P0AFG3	P0AFG6	sucA	sucB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0AFG3	P28629	sucA	adiA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG3	P60438	sucA	rplC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG3	P60716	sucA	lipA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG3	P63389	sucA	yheS	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG3	P75849	sucA	gloC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG6	P0AFG6	sucB	sucB	10739245:0114:LC:binary|14973045:0655:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0AFG6	P0AGJ9	sucB	tyrS	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG6	P76316	sucB	dcyD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG6	P77717	sucB	ybaY	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFG8	P0AFG8	aceE	aceE	11955070:0114:LC:binary|14992577:0114:LC:binary	562	True
P0AFG8	P0AFH0	aceE	ogt	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P0AG40	aceE	ribF	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P10443	aceE	dnaE	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P14081	aceE	selB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P14294	aceE	topB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P15032	aceE	recE	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P15042	aceE	ligA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P15043	aceE	recQ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P16659	aceE	proS	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P21893	aceE	recJ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P23003	aceE	trmA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P24183	aceE	fdnG	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P0AFG8	P25522	aceE	mnmE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P26602	aceE	ubiC	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P28631	aceE	holB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P30871	aceE	ygiF	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P32177	aceE	fdhD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P33371	aceE	dusC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P33593	aceE	nikD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P33937	aceE	napA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P36979	aceE	rlmN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P36995	aceE	cspB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P37634	aceE	rlmJ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P37765	aceE	rluB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P39286	aceE	rsgA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P43329	aceE	hrpA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P45465	aceE	yraN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P45527	aceE	ubiU	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P46889	aceE	ftsK	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P61316	aceE	lolA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P75767	aceE	ybhK	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P75990	aceE	bluF	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P76049	aceE	ycjY	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P76170	aceE	ynfB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P76257	aceE	yoaA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P77302	aceE	dgcM	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P77439	aceE	fryA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFG8	P77488	aceE	dxs	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFH0	P0AFH0	ogt	ogt	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFI0	P0AFI0	oxc	oxc	20553497:0114:LC:binary|24561554:0397:HT:binary	562	True
P0AFI2	P0AFI2	parC	parC	14973045:0655:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|8227000:0028:LC:binary	562	True
P0AFI2	P0AGE0	parC	ssb	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFI2	P10408	parC	secA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFI2	P11880	parC	murF	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFI2	P20083	parC	parE	12939258:0019:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|8227000:0028:LC:binary|8227000:0071:LC:binary	562	True
P0AFI2	P22523	parC	mukB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|20696938:0006:LC:binary|20696938:0007:LC:binary|20921377:0007:LC:binary|20921377:0065:LC:binary|24097060:0096:LC:binary|24097060:0114:LC:binary	562	True
P0AFI2	P25742	parC	waaQ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFI2	P60422	parC	rplB	16606699:0096:LC:binary|19402753:0676:HT:co-complex	562	True
P0AFI2	P61175	parC	rplV	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFI5	P11071	pbpG	aceK	24561554:0397:HT:binary	562	True
P0AFI5	P33354	pbpG	yehR	24561554:0397:HT:binary	562	True
P0AFI5	P67701	pbpG	higA	24561554:0397:HT:binary	562	True
P0AFI5	P69931	pbpG	hda	24561554:0397:HT:binary	562	True
P0AFI5	Q46864	pbpG	mqsA	24561554:0397:HT:binary	562	True
P0AFI7	P33593	pdxH	nikD	24561554:0397:HT:binary	562	True
P0AFJ5	P0AFJ5	phoB	phoB	12015152:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|16154092:0028:LC:binary|16154092:0077:LC:binary|16154092:0114:LC:binary|18631241:0028:LC:binary|18631241:0055:LC:binary|24561554:0397:HT:binary|8809768:0071:LC:binary|9878437:0114:LC:binary	562	True
P0AFJ5	P31828	phoB	pqqL	24561554:0397:HT:binary	562	True
P0AFJ5	P77221	phoB	yahG	24561554:0397:HT:binary	562	True
P0AFK9	P0AFK9	potD	potD	8621624:0114:LC:binary	562	True
P0AFL5	P0AFL5	ppiA	ppiA	15355356:0114:LC:binary	562	True
P0AFL6	P0AFL6	ppx	ppx	16905100:0114:LC:binary|24561554:0397:HT:binary	562	True
P0AFL6	P28630	ppx	holA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFL6	P30750	ppx	metN	24561554:0397:HT:binary	562	True
P0AFL6	P39360	ppx	yjhI	24561554:0397:HT:binary	562	True
P0AFM2	P77165	proX	paoA	16606699:0096:LC:binary|24561554:0397:HT:binary	562	True
P0AFP2	P0AFP2	atl	atl	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFP2	P77376	atl	ydgJ	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFP2	P77804	atl	ydgA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFP6	P0AFP6	ybgI	ybgI	14519207:0114:LC:binary	562	True
P0AFP6	P28629	ybgI	adiA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFQ7	P0AFQ7	ycfH	ycfH	15690043:0007:LC:binary|15690043:0676:HT:co-complex|PDB_1YIX:0114:LC:binary	562	True
P0AFQ7	P15877	ycfH	gcd	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFR4	P0AFR4	yciO	yciO	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFT5	P0AFT5	btsR	btsR	24561554:0397:HT:binary	562	True
P0AFT5	P30750	btsR	metN	24561554:0397:HT:binary	562	True
P0AFT8	P0C037	yeiW	ppnP	24561554:0397:HT:binary	562	True
P0AFT8	P34209	yeiW	ydcF	24561554:0397:HT:binary	562	True
P0AFT8	P45579	yeiW	hcxA	24561554:0096:HT:binary|24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P0AFT8	P64616	yeiW	yhcO	24561554:0397:HT:binary	562	True
P0AFT8	P67660	yeiW	yhaJ	24561554:0397:HT:binary	562	True
P0AFT8	P75680	yeiW	insO1	24561554:0397:HT:binary	562	True
P0AFT8	P75824	yeiW	hcr	24561554:0397:HT:binary	562	True
P0AFT8	P77580	yeiW	mhpF	24561554:0397:HT:binary	562	True
P0AFT8	P77806	yeiW	ybdL	24561554:0397:HT:binary	562	True
P0AFT8	Q2M7X4	yeiW	yicS	24561554:0397:HT:binary	562	True
P0AFU4	P0AFU4	glrR	glrR	15690043:0007:LC:binary|15690043:0676:HT:co-complex|24627523:0397:HT:binary	562	True
P0AFU4	P39409	glrR	yjjW	24561554:0397:HT:binary	562	True
P0AFU4	P71229	glrR	hyfR	24627523:0397:HT:binary	562	True
P0AFU4	Q06065	glrR	atoC	24627523:0397:HT:binary	562	True
P0AFU6	P28630	yiiF	holA	24561554:0397:HT:binary	562	True
P0AFU8	P0AFU8	ribC	ribC	11377200:0114:LC:binary|11399071:0114:LC:binary|12927541:0114:LC:binary	562	True
P0AFW2	P64439	rmf	ybjM	24561554:0397:HT:binary	562	True
P0AFW4	P21645	rnk	lpxD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0AFW4	P22634	rnk	murI	24561554:0397:HT:binary	562	True
P0AFW4	P24554	rnk	radA	24561554:0397:HT:binary	562	True
P0AFW4	P28638	rnk	yhdJ	24561554:0397:HT:binary	562	True
P0AFW4	P30750	rnk	metN	24561554:0397:HT:binary	562	True
P0AFW4	P75679	rnk	insN1	24561554:0397:HT:binary	562	True
P0AFW4	P77174	rnk	ybdM	24561554:0096:HT:binary|24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P0AFX0	P0AFX0	hpf	hpf	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0AFX4	P0AFX4	rsd	rsd	18359804:0096:LC:binary|24561554:0397:HT:binary	562	True
P0AFX7	P0AFX7	rseA	rseA	12718891:0114:LC:binary	562	True
P0AFX7	P0AGB6	rseA	rpoE	11777003:0004:LC:co-complex|11777003:0028:LC:binary|12016219:0004:LC:co-complex|12718891:0114:LC:binary|24561554:0397:HT:binary	562	True
P0AFY8	P0AFY8	seqA	seqA	11457824:0018:LC:binary|11457824:0028:LC:binary|11457824:0071:LC:binary|11457824:0415:LC:binary|12379844:0071:LC:binary|12535065:0071:LC:binary|14512422:0018:LC:binary|15933720:0028:LC:binary|15933720:0071:LC:binary|15933720:0114:LC:binary|24561554:0397:HT:binary	562	True
P0AFZ1	P23840	sseB	dinD	24561554:0397:HT:binary	562	True
P0AFZ1	P68567	sseB	rsmJ	24561554:0397:HT:binary	562	True
